stage,stage_label,lag_ns,domain_id,n_samples,ca_rmsd,drmsd_long_range,drmsd_all,rotation_geodesic_mean_deg,bond_length_rmse,bond_angle_ca_c_n_mae_deg,bond_angle_c_n_ca_mae_deg,bond_angle_mae_deg,ca_neighbor_distance_mae,contact_f1,formed_contact_f1,broken_contact_f1,heavy_atom_rmsd,backbone_heavy_rmsd,sidechain_heavy_rmsd,bondi_serious_overlap_rate,bondi_serious_inter_residue_backbone_backbone_rate,bondi_serious_inter_residue_backbone_sidechain_rate,bondi_serious_inter_residue_sidechain_sidechain_rate,bondi_serious_intra_residue_backbone_backbone_rate,bondi_serious_intra_residue_backbone_sidechain_rate,bondi_serious_intra_residue_sidechain_sidechain_rate,atom_contact_any_precision,atom_contact_any_recall,atom_contact_any_f1,atom_contact_backbone_backbone_f1,atom_contact_backbone_sidechain_f1,atom_contact_sidechain_sidechain_f1,atom_contact_formed_precision,atom_contact_formed_recall,atom_contact_formed_f1,atom_contact_broken_precision,atom_contact_broken_recall,atom_contact_broken_f1,ca_rmsd_n,drmsd_long_range_n,drmsd_all_n,rotation_geodesic_mean_deg_n,bond_length_rmse_n,bond_angle_ca_c_n_mae_deg_n,bond_angle_c_n_ca_mae_deg_n,bond_angle_mae_deg_n,ca_neighbor_distance_mae_n,contact_f1_n,formed_contact_f1_n,broken_contact_f1_n,heavy_atom_rmsd_n,backbone_heavy_rmsd_n,sidechain_heavy_rmsd_n,bondi_serious_overlap_rate_n,bondi_serious_inter_residue_backbone_backbone_rate_n,bondi_serious_inter_residue_backbone_sidechain_rate_n,bondi_serious_inter_residue_sidechain_sidechain_rate_n,bondi_serious_intra_residue_backbone_backbone_rate_n,bondi_serious_intra_residue_backbone_sidechain_rate_n,bondi_serious_intra_residue_sidechain_sidechain_rate_n,atom_contact_any_precision_n,atom_contact_any_recall_n,atom_contact_any_f1_n,atom_contact_backbone_backbone_f1_n,atom_contact_backbone_sidechain_f1_n,atom_contact_sidechain_sidechain_f1_n,atom_contact_formed_precision_n,atom_contact_formed_recall_n,atom_contact_formed_f1_n,atom_contact_broken_precision_n,atom_contact_broken_recall_n,atom_contact_broken_f1_n
identity,identity_current_atoms,1.0,1ecmA00,60,,,,,,,,,,,,,4.091657567024231,3.3405254145463306,4.587722539901733,0.0002629404800580148,0.0010492121956210353,1.415998069317415e-05,2.5081335186963443e-05,0.03168498168498169,0.01993263034563562,0.0672077922077922,0.6105226255956794,0.6071213296877576,0.6084383122021856,0.8061231803317246,0.5099786166842252,0.38054610968227526,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1f7uA02,60,,,,,,,,,,,,,3.4536435186862944,2.8143167475859325,3.890223038196564,0.000203429117370051,0.0007686660620978538,1.5330012743073094e-05,1.0619627306974303e-05,0.027200000000000005,0.02115646258503401,0.1452755905511811,0.6224751227178872,0.6259440616601616,0.6239035100103953,0.8168174907992776,0.5372245292817935,0.4173021519468197,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1fjrA02,60,,,,,,,,,,,,,2.6995942175388334,2.130828662713369,3.099199197689692,0.00017437090145138408,0.0006949842380273782,2.0542160883160758e-05,9.227236885939368e-06,0.09213333333333333,0.023061774461028185,0.1870816599732263,0.6229704305563819,0.6243031830442678,0.623394378494304,0.7966608926893096,0.5555578146548054,0.518986099352002,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1fmtB01,60,,,,,,,,,,,,,2.8736372788747153,2.362651285529137,3.2867937525113424,0.00013569886861446314,0.0004504364089775561,1.6998352467376238e-05,1.089857796398901e-05,0.05688225538971807,0.026301325573876495,0.1370580808080808,0.6854558272997481,0.6814145460240297,0.683281360793547,0.8369152059678385,0.6147593258332728,0.5414331993568282,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1frmA00,60,,,,,,,,,,,,,4.169720268249511,3.5894013424714406,4.635162276029587,0.00023230298333462018,0.0008361543669600541,3.294207396362501e-05,1.708647744386297e-05,0.05723270440251572,0.02529886016124548,0.19156249999999997,0.5858723544648238,0.5901814069029712,0.5876770815061313,0.7785605045508515,0.5076116890669737,0.42935473950311565,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1gk9B03,20,,,,,,,,,,,,,3.7475211799144743,3.3171181321144103,4.113828712701798,0.0001647805752780672,0.0005831386292834891,1.9146256842538102e-05,1.0638297872340426e-05,0.040372670807453416,0.024972004479283317,0.1438538205980066,0.6272687049781978,0.6407526211255583,0.6336955987870708,0.8037453040698066,0.5623561467876657,0.4869061719952392,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,20,0,20,20
identity,identity_current_atoms,1.0,1gkgA02,60,,,,,,,,,,,,,3.189013002316157,2.553668220837911,3.744159917036692,0.000362881386531865,0.0012281737512523257,5.7112042552148435e-05,1.7963876277884835e-05,0.08333333333333334,0.0269742883379247,0.1880758807588076,0.5823423171613741,0.5862443058177278,0.5837170328696115,0.7431514681268528,0.5142209949392432,0.4815892759194448,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1gvhA01,60,,,,,,,,,,,,,3.7936730961004894,3.4356911102930705,4.028295109669368,0.00017707105053543684,0.0006488527614435605,1.3872153829665977e-05,1.0075693648534616e-05,0.025900900900900903,0.023643410852713174,0.1873390557939914,0.6242945193328918,0.6225165468520857,0.6231056263169876,0.8051063132670779,0.5435927389902654,0.43283857752711224,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1gyxA01,60,,,,,,,,,,,,,5.5607559045155845,4.7882672091325125,6.1357806404431665,0.0003759244463565035,0.0014367995667208266,3.567429627893654e-05,2.0542317173377156e-05,0.05390625,0.024663978494623654,0.10757575757575759,0.5275702297444147,0.5273258412741009,0.5265378218251225,0.7472029196805395,0.4240396956593882,0.306463776805697,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1hw7A02,60,,,,,,,,,,,,,7.294520843029022,6.574429142475128,7.702105438709259,0.0004434607203685825,0.001823507180650038,4.372242278379464e-05,2.1263346546984403e-05,0.05500000000000001,0.02569553805774278,0.1611111111111111,0.48858054318714655,0.4780503922903017,0.48131961708348997,0.7286414092220688,0.36940278349720046,0.2465119588685612,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1i7xB00,60,,,,,,,,,,,,,6.810924430688222,6.1406878689924875,7.290731501579285,0.00045424495832396215,0.0015164085545722713,0.00011336449118121627,2.6791694574681843e-05,0.08128654970760234,0.0266173245614035,0.20160642570281123,0.49528077064838516,0.4867613983987405,0.48934133801624197,0.7111956745584199,0.3879370883943876,0.3093312538337552,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1ik7A00,60,,,,,,,,,,,,,5.937986107667287,5.02781817317009,6.536901930967967,0.00041284339310267414,0.001799765213528777,1.9349845201238388e-05,1.970754010484411e-05,0.042628205128205116,0.02041198501872659,0.17782152230971127,0.5107819863517702,0.5108093763591436,0.5096217565555241,0.7390778067669552,0.40606564295128755,0.2606475572109737,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1in4A03,60,,,,,,,,,,,,,2.5647443016370137,1.8054761250813802,3.060902174313863,0.0003420206580477461,0.0012859755728883246,1.774054833720926e-05,4.130327725619152e-05,0.024,0.029707602339181287,0.034305555555555554,0.6958854454305186,0.6841318052863132,0.6896671389530405,0.8546959172335228,0.6143956915551391,0.4847501949448597,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1inlC02,60,,,,,,,,,,,,,4.900616310040156,4.0585946043332415,5.4338940223058065,0.0003131366570602513,0.0013097321168187312,2.6691988624016177e-05,3.0345592952886303e-05,0.07682291666666667,0.022715053763440858,0.19466230936819168,0.5476626001402156,0.5428839626844872,0.5446826284265891,0.7564661723081306,0.45190834737791635,0.4097814189447732,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1iv8A05,60,,,,,,,,,,,,,2.736952954530716,2.0002782742182412,3.215536520878474,0.00032249332062191777,0.0012458406733215897,2.272324995096562e-05,4.633306857294148e-05,0.07601010101010103,0.025819000819000817,0.15486111111111114,0.6276025083108834,0.6317835612262683,0.6290522390619965,0.8107404577409394,0.5415495117854545,0.4958952649699904,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1j4sA00,60,,,,,,,,,,,,,2.905121845006943,2.51288298368454,3.272897030909856,0.00017047525599887266,0.0005591766008432675,2.71132177196587e-05,1.5750928385012472e-05,0.10604026845637585,0.025062421972534332,0.21889312977099243,0.6385011666007185,0.638937865866834,0.6383844636737123,0.7886803432060792,0.5741007952971064,0.525998117316804,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1jocA01,60,,,,,,,,,,,,,8.01552970012029,7.011764746904373,8.741265753904978,0.00038001348163127746,0.0015423966196648148,1.3438093277522356e-05,3.343587000133743e-05,0.041111111111111105,0.019069664902998232,0.03223270440251573,0.5105447216027713,0.5047122698206525,0.5061860711889704,0.7207670464474522,0.37979935529770653,0.24995918411553927,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1jqoA03,60,,,,,,,,,,,,,3.1444322168827057,2.697438405950864,3.486408054828644,0.00017562883087339165,0.0006842320261437907,1.267011818161959e-05,1.6354960363272528e-05,0.03260340632603406,0.01993521790341578,0.16655052264808362,0.6373351695340977,0.6399577916623926,0.6384830309090911,0.8156960158203935,0.5661950695753853,0.4787955626344867,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1jr3C02,60,,,,,,,,,,,,,2.6218730390071867,2.10174752275149,2.9521726071834564,0.0002216124557716314,0.0007996632996632998,1.7888927648232124e-05,1.90977647723578e-05,0.02322404371584699,0.02028244460676893,0.10249597423510469,0.6777945651753075,0.6828433838758549,0.6801422358483425,0.853684980858274,0.6036972772426968,0.466853514340079,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1k4iA00,60,,,,,,,,,,,,,2.863881043593089,2.411362565557162,3.2696829617023466,0.00012514707160611837,0.0004102142124858361,1.523634527832482e-05,1.5051894828305773e-05,0.06535493827160493,0.02513932821208013,0.10755287009063447,0.6756867913743788,0.6746051019737538,0.674991477842001,0.8302265611147716,0.6044851150636755,0.5426136683883914,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1k8kD01,60,,,,,,,,,,,,,4.3112426420052845,3.7364790161450703,4.700901250044505,0.00015479452054794517,0.0006069582871908452,1.4414840713819406e-05,1.7807696938079375e-05,0.05121412803532009,0.0259944415494181,0.16031746031746028,0.6026157666526427,0.6034842676889649,0.6026791901238754,0.799256178247209,0.5173217961858823,0.4490785888105224,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1ad3A02,60,,,,,,,,,,,,,3.8868288397789,3.4793269942204157,4.176492746671041,0.00013116765939106997,0.00046560702833063893,1.5928850368289972e-05,1.1544344714133165e-05,0.05478632478632479,0.028722272865390464,0.15904040404040404,0.6012563422296288,0.6030859989286286,0.602004219222222,0.7894061749147939,0.5284833240571813,0.4427822970312439,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1atgA02,60,,,,,,,,,,,,,3.7254874567190805,3.161103496948878,4.177085230747859,0.00025733508282894246,0.0008492987995676168,3.0804120588409875e-05,6.65421378087674e-06,0.058715596330275226,0.022958561852528942,0.16015779092702168,0.6158398291177456,0.6090301393315627,0.6119748047026934,0.7768630656770241,0.5448448774398569,0.4408109447481629,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1balA00,60,,,,,,,,,,,,,7.9886597434679665,7.078187863032023,8.638502554098766,0.0005159474671669794,0.0017953795379537956,3.800470708902258e-05,5.2693571384291124e-05,0.04640522875816992,0.023283858998144717,0.06575342465753424,0.4481021344041091,0.44653391077509375,0.4459473452600285,0.66151791025074,0.31636654407873016,0.2318204904778844,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1by1A00,60,,,,,,,,,,,,,5.438639211654663,4.811471738417944,5.921425767739614,0.00011894630192502531,0.0004563176381971346,6.925025220031295e-06,9.114257288767492e-06,0.026156299840510364,0.021173878205128206,0.1557368941641939,0.5510663538071768,0.5498114360619398,0.5502210297422174,0.7699716924942261,0.4584500307896756,0.3214562430511371,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1c80A00,60,,,,,,,,,,,,,3.224822425842285,2.572933700680733,3.712828868627548,0.00012190190712380226,0.0004764700465073445,9.882415906470149e-06,1.0646054185189727e-05,0.05287958115183245,0.020710223331946182,0.15158179012345682,0.6246893776325926,0.6259940911553806,0.6251863144623272,0.8160261825259528,0.5526563328863124,0.47617131277929686,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1ccdA00,60,,,,,,,,,,,,,6.839469462633133,6.1099856694539385,7.342526229222615,0.00033869682185380185,0.0011939571150097466,4.039937669533098e-05,1.5007128385983342e-05,0.03722943722943724,0.024015428339423463,0.13218390804597704,0.5156624874547957,0.5170932369790037,0.5153461845534353,0.73901964751947,0.40123333389049454,0.2537019915636888,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1ccwB02,60,,,,,,,,,,,,,5.093719929456711,4.309456403056781,5.634750417868296,0.0003563629952123259,0.001420043061264435,3.584377627969175e-05,4.1027252570750195e-05,0.06363636363636363,0.021114996114996114,0.1580128205128205,0.5459218209795046,0.5491267429159143,0.5468365042126246,0.7623886640071671,0.457910031404399,0.38132914740417284,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1dgnA00,60,,,,,,,,,,,,,3.5330493211746217,2.7937962879737217,4.077440784374873,0.00029533177256971737,0.001075639873309365,2.332545575426423e-05,2.822566418516036e-05,0.02621722846441948,0.02343957503320053,0.07820512820512819,0.6278454884768434,0.6269921617701162,0.6271276209809826,0.8083088973988314,0.5379875921589219,0.4101579013404751,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1eb6A00,60,,,,,,,,,,,,,3.989582536617915,3.4573411593834558,4.4707902550697325,0.0001578132143013592,0.0005188213580564855,1.675376354577711e-05,2.1343235223023946e-05,0.04934086629001882,0.02368227731864096,0.20053763440860214,0.6300941045872122,0.6364937730329832,0.6330359020427179,0.7849449753022169,0.5614187172305268,0.49004448212204627,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1ecmA00,60,,,,,,,,,,,,,5.5874556481838225,4.776169061660767,6.123693760236105,0.00025849932896032044,0.0010320748925721302,1.4898762294557149e-05,2.22148968798819e-05,0.02802197802197802,0.0205477445811365,0.0683982683982684,0.55954880177576,0.5559409052809529,0.5572822786310891,0.7779422031717886,0.4458441196943924,0.29456211888691014,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1f7uA02,60,,,,,,,,,,,,,4.753940582275391,4.008238200346629,5.2517635782559715,0.00020057920978848256,0.000756115861294641,1.6630326323958755e-05,9.222307924477684e-06,0.025600000000000005,0.02212018140589569,0.1461286089238845,0.5703059342507907,0.5743914895842629,0.5720561768077789,0.78517373890171,0.47834904906637693,0.3396919823366233,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1fjrA02,60,,,,,,,,,,,,,3.4511286596457165,2.8159482459227245,3.903594273328781,0.0001726118003018115,0.0006859426955132357,1.9400929722985157e-05,1.2702429998825624e-05,0.08600000000000001,0.02236733001658375,0.18634538152610444,0.5737749755638404,0.5715922904405393,0.5723613766288896,0.7661659980947566,0.4979648767766346,0.4554039698476826,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1fmtB01,60,,,,,,,,,,,,,3.558871046702067,2.9927748779455823,4.017471289634704,0.00013574207105591953,0.00045116375727348294,1.6794953378023017e-05,1.070279512631256e-05,0.05447761194029851,0.026066925315227932,0.13819444444444443,0.6500982612518383,0.6524478409981573,0.6509840494713889,0.8200259834646414,0.5739542893333858,0.4982015859323111,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1frmA00,60,,,,,,,,,,,,,5.817151381572088,5.17765442331632,6.332229803005855,0.0002364495486916395,0.0008513879485443465,3.352000508579388e-05,1.668911750330802e-05,0.06273584905660377,0.02543786488740617,0.1905208333333333,0.5179523127837681,0.5245411862896673,0.5206456140932797,0.7324396413342241,0.42881772502901455,0.34865609138883735,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1gk9B03,20,,,,,,,,,,,,,4.695981031656265,4.218462085723877,5.0830176830291744,0.00016618350587253993,0.000584598909657321,2.0688237259386805e-05,1.1729405346426623e-05,0.0422360248447205,0.023292273236282197,0.1483388704318937,0.5894458895341518,0.5943770830399455,0.5915869934276891,0.777014385257459,0.5172391343254287,0.4293023805047985,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,20,0,20,20
identity,identity_current_atoms,4.0,1gkgA02,60,,,,,,,,,,,,,4.100542134046554,3.33835767408212,4.770103696982066,0.0003614370825058674,0.0012187813081436952,5.882785498933746e-05,1.9052596052302096e-05,0.09685990338164253,0.026675849403122134,0.18929539295392955,0.5206217295637907,0.5254400065336556,0.5221706151835667,0.6950728536273542,0.4439173836534075,0.4175064458141718,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1gvhA01,60,,,,,,,,,,,,,5.116078595320384,4.772533798217774,5.29657111565272,0.0001793071098238035,0.0006548099465775012,1.52743932059499e-05,1.0180648790706852e-05,0.023873873873873883,0.02332538262770821,0.18834048640915593,0.5705367771894468,0.5737179696339134,0.5718980284943493,0.7744922964642548,0.47961196152371943,0.36682711966017595,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1gyxA01,60,,,,,,,,,,,,,7.458236348628998,6.618114670117696,8.08897489309311,0.00037221129617110197,0.0014373203349581302,3.0987162461266045e-05,1.4748330278322061e-05,0.051041666666666666,0.02455197132616488,0.10924242424242424,0.4474266847319343,0.4515005592541,0.4480158806642715,0.6857249566485184,0.3325190383077616,0.21863664622237663,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1hw7A02,60,,,,,,,,,,,,,9.498615288734436,8.647692843278248,9.99196982383728,0.0004399287323302487,0.0018063285920428779,4.6530284797432826e-05,1.7466320377880043e-05,0.05733333333333334,0.02540682414698163,0.16210317460317458,0.4163142963963165,0.40950597742905404,0.4108152268547776,0.6640382795882935,0.2818118559012494,0.18131474440379586,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1i7xB00,60,,,,,,,,,,,,,8.882953210671742,8.106157477696737,9.434041039148967,0.000469409174862159,0.001584887273493468,0.0001084960774495076,2.6791694574681846e-05,0.08216374269005848,0.026315789473684206,0.20060240963855422,0.3974859607737994,0.39433834049280847,0.3938652949683887,0.6364119670987495,0.2823623043047103,0.20556514288955646,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1ik7A00,60,,,,,,,,,,,,,8.019604357083638,7.020616497596105,8.674782693386078,0.00040196986278306256,0.0017640713243226092,1.4691549134273591e-05,1.7736786094359702e-05,0.03301282051282052,0.021207865168539328,0.17874015748031494,0.43189175557943327,0.4376999856983996,0.43312119426149326,0.6775618879976424,0.316020826254363,0.18148129650599504,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1in4A03,60,,,,,,,,,,,,,3.1161634624004364,2.2915846298138303,3.6546829183896383,0.0003415456293560131,0.0012867313622347179,1.600505991291705e-05,4.249471794627397e-05,0.027555555555555555,0.02949317738791423,0.03444444444444444,0.6600333786720488,0.6604167894387085,0.6597799540346148,0.8423558513521195,0.5804150788009124,0.4302874109164149,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1inlC02,60,,,,,,,,,,,,,6.818058947722117,5.897313489516576,7.3952101071675616,0.0003165012228456338,0.0013222305545140193,2.8109262356264827e-05,2.9912084482130775e-05,0.07135416666666666,0.0228110599078341,0.19368191721132894,0.48336323245482016,0.48476864843689066,0.48325230453111073,0.7130438992972672,0.3773163436909813,0.3426048906609458,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1iv8A05,60,,,,,,,,,,,,,3.626155706246694,2.739584623773893,4.146744573116303,0.00033061450278356464,0.0012800939518496771,2.4158402579447658e-05,4.3023563674874244e-05,0.07979797979797978,0.02542997542997543,0.15444444444444447,0.5879643961882128,0.5847344523262319,0.5854399904097695,0.7914807040070054,0.48076497752609343,0.4475563485220561,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1j4sA00,60,,,,,,,,,,,,,4.001364588737488,3.6186156143744785,4.360202032327652,0.00017096923645700579,0.0005620203536870202,2.7269339894627935e-05,1.4141344462456455e-05,0.10581655480984341,0.025010403662089058,0.21978371501272267,0.5872058573107269,0.5913620960175483,0.5889547108155627,0.7576666338918563,0.5177447283160085,0.4626509570057043,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1jocA01,60,,,,,,,,,,,,,10.32123914162318,9.230266042550404,11.104091874758403,0.0003728513650151668,0.0015174713953377964,1.2008508886296576e-05,3.0092283001203688e-05,0.043055555555555555,0.020701058201058196,0.03694968553459121,0.42464212915689964,0.43189357677298185,0.4259776160873032,0.6554129918975201,0.28944557979086005,0.16186519314372605,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1jqoA03,60,,,,,,,,,,,,,4.157351851463318,3.6582172413667045,4.538296596209208,0.00017980143808636644,0.0007009534583063993,1.272473075998864e-05,1.678254102636462e-05,0.031751824817518245,0.020151158225363168,0.16498257839721253,0.593983402893778,0.5960747188984165,0.5946366707079525,0.7900333540981708,0.5134662041054876,0.41900815933332114,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,4.0,1jr3C02,60,,,,,,,,,,,,,3.296081664164861,2.707241475582123,3.6535807609558106,0.00022478678475170477,0.0008098663401693706,1.982689481012394e-05,1.7203771571793393e-05,0.02131147540983606,0.01939371804236669,0.09895330112721418,0.6438681326751633,0.6404097941800349,0.6418908239496807,0.8362520183344124,0.5517930907370733,0.4056662368271528,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
